archive,original_path,original_bytes,original_sha256,release_path,release_sha256,action,encoding
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/i2c_top.v,851,77c81672648c934d98371c4e4f3bb0c678104488a28ac0975ba1eab51703ae5f,rtl/i2c_top.v,54a25f22cfbd8ffc9be37b95fd1bddc43e3ddcd532793bf3905257e7e82cf914,duplicate mapped to existing source,cp949
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/line_ram.v,295,e56117cfc6b8fc34f71b31f877c22b960901502086ebc9ba2afc0f53362226b5,archive/memory_models/line_ram.v,2912efa2513ef01b506e992b03efbf244a328e8384d04d481ff2c21a227fa425,duplicate mapped to existing source,utf-8
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/main_mem.v,290,913205e1286ecd619890ec48c3b46fe324451c0521814d8c701954d0cfc95965,archive/memory_models/main_mem.v,be420f6d0fc6e9a3f03e113c274becf5b71c8a6fa1f1dff3a1614a74e998e22e,duplicate mapped to existing source,utf-8
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/packing.v,1873,0bfa9583378054a02a16e609ed4155069ba90384a1c578ddde55b182608114b9,rtl/packing.v,b729d6861b3160b8c21dd6d47314fb8f06b2e2a4d03530ba1bf1af97cfd3624f,duplicate mapped to existing source,utf-8
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/packing_unpakcing.v,712,f3ba6e32176e533bcf789b1fc869842ee9e868661a75df3e33c3fd874a484243,rtl/packing_unpakcing.v,f3ba6e32176e533bcf789b1fc869842ee9e868661a75df3e33c3fd874a484243,duplicate mapped to existing source,utf-8
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/R_2_Y.v,2307,55988e114ca6d55b784cc9feb57bb54edb3920448ee066adca8e498d84db49c4,rtl/R_2_Y.v,abf3e4f6c5bf90f7d5cb7c2ba22a93ca69f9921b3d3d3984121f5ce1602db1a8,duplicate mapped to existing source,utf-8
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/tb_packing_unpackin.v,5598,c068e2a35c6c7aa4dbd02da8086d3f20982f15946f522f810b4efaee6614dc7c,sim/original/tb_packing_unpackin.v,1a968061462f8c78e8411b26b714e9b096f8d81b943f48d766d9b15b472fb38f,duplicate mapped to existing source,utf-8
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/tb_process.v,1776,fd76167e982a200e36dcf05d1038fc5d023ec496751e5fe6b267db0955a6f7e1,sim/original/tb_process.v,647429bec7689cbe7db3bf78794fcef9c9bb95ae763c104dc7432ad0c8519209,duplicate mapped to existing source,utf-8
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/tb_TFTLCDCtrl.v,1085,7fd84c57bc2cd97580d168aa0e8cf390990ff417ed6f5a2d80a1c9371d2adabf,sim/original/tb_TFTLCDCtrl.v,a4181222f068f4f143113d02bb19ca2ea1a6ad79e7758c9543a24142023989a3,duplicate mapped to existing source,utf-8
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/TFTLCDCtrl.v,2382,edbd31261a0888ba56e0079e6141ecd20456e09197600dfe86dfa1d7dd80bbeb,rtl/TFTLCDCtrl.v,edbd31261a0888ba56e0079e6141ecd20456e09197600dfe86dfa1d7dd80bbeb,duplicate mapped to existing source,utf-8
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/top.v,2358,1e5ad6a4a453be024e19af28bd52a912198bcc8b24f1cff0bee53d07b5dccc63,rtl/top.v,1e5ad6a4a453be024e19af28bd52a912198bcc8b24f1cff0bee53d07b5dccc63,duplicate mapped to existing source,utf-8
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/top.xdc,3342,cb1763ee63e12409dd37b9ddcb35800dc7209c5d15c2d00fbafc0dfaa9678868,constraints/top.xdc,452be79d11c269fbae0e85032670c4a5a44ae394ebffdee3a36c4a7f920af930,duplicate mapped to existing source,utf-8
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/transcript,26662,8babffa3495384ea31b823742204f4fe87252be5a228c66cbe27999944a2a356,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/Unpacking.v,3560,c9a508979e9ca0c81cd8ceb731079a76162e93e1c857298e20f9513ed7dd3720,rtl/Unpacking.v,bf34c313021f54259dc974eb93fa7af2721b065f24f9bae791e13bf42cf25c61,duplicate mapped to existing source,utf-8
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/vertical.v,1090,c77da9d3e29382311677e0ceded41bfb1b687a910108d0c7b164a89e5bbe336a,rtl/vertical.v,c77da9d3e29382311677e0ceded41bfb1b687a910108d0c7b164a89e5bbe336a,duplicate mapped to existing source,utf-8
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/vsim.wlf,114688,f0df75d72e97668efb13cc328bbe27b0755c3eeb7f5b31e0b23dd7680a08e88d,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/wlft0gmvtv,49152,43c66f2bb9f89a1ec4b9e15065e9de3e44aa6751cef3f0cf33e84d3126984162,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/wlft94n75w,131072,54eb05881b2ea5dc86c7b72cc8e49c63ea231bc5dafc5a1494d8135260b45b47,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/wlftj8jn9j,49152,5b3e586f6f322eaaa3c5664599ac86692e5a21bc45ed7ffefe5631bfa90848ef,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/wlftkca3hg,49152,21bb54beab513075591e22049164b4c5d9b6478ad67b73e747caabc4b84fd5cd,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/wlftm6xh96,57344,2ba4342f53c443ea6c02650e046e97a502ad3986d0f46b1111bc7dd6255a916d,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/wlftwcfx11,106496,f360e033429f816a243b9f66fb55f275135a65275235d5fdfd7afc7e05d7841f,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/wlftyq85ef,57344,eefe6601d4780fcd7e8217d526150abe92fe2293b64c57fd235f1d4aaa97f431,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/wlftz55iqz,352256,4d31d5cf2a5ea89b4759720c5a2b8333eee493d2e03f93d17b0bdfb9bd340c5f,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/work/_info,12477,c3e2b95b81606562fbad9cf98e05c9af2a1b92ee662f24f43f3a045ca4875a7e,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/work/_lib.qdb,49152,8f6f7c727da0634f7a325dfe9d822ecdc97b22186a652eb88e0ea8064cc4c124,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/work/_lib1_10.qdb,32768,99aad772276ae398b100d76be64fe09a91cf5a843793dff763eed13034d30484,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/work/_lib1_10.qpg,409600,40645d43870b8cfd9c4992936abaa8c44e2362c694a623f323c78e4fc56ef2f5,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/work/_lib1_10.qtl,266611,69be64d8ab276628121c9cd03c22b343f8b0ce1e12ec657325a026195aa8ba70,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/work/_vmake,29,d287f8a335408d3f94fea840ad628f2cbed3775952c49131049ef8f60fd337c9,,,excluded: generated build/simulator/IDE artifact or historical output,
RGB_YCbCr_total.zip,RGB_YCbCr_total/RGB_YCbCr_v2(filtering)/Y_2_R.v,1977,ab6e3c018eab4e6b598f1df676fad7838557f5c84313ae33231bf6cd7a3d1035,rtl/Y_2_R.v,58503fac984d532279eba0009174d662c22aa4146cf025b22e2d6b04f983271a,duplicate mapped to existing source,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking/packing.v,1378,fcd9e9fa2d4c98249102ac3739b5d0549a2a2afdcdf24db323daa531a9ff9822,archive/packing/Packing_Unpacking/packing.v,9f29379661d1b4d9dd8ca44da6f5bc3cffcc2f524a1b40dd2f09c484ebbabd66,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking/packing_unpakcing.v,743,a313a1fc7006f820bede77117ee41e8145096c7c17f8d42c28303c32469d8d7c,archive/packing/Packing_Unpacking/packing_unpakcing.v,99847f2e4f815c9d4d43243b9eb4d3dc40786b510d913271d73cb2ac35361e60,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking/Unpacking.v,1292,ad569d16ff748f8edd30e357e45a28927113a9f97b9fe7780e50f1c108b1fb5b,archive/packing/Packing_Unpacking/Unpacking.v,54d1fb63f87af23de3794c24ea5d374b078ba0f68bd1b674e0024cfd4df75129,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/packing.v,1730,93b9b6dbce42668a30df7f9bcbf946e68a1411afed112f65210acc885dd863cd,archive/packing/Packing_Unpacking_v2/packing.v,de1b60c2381b21e92ab1b9e624cdf3d19aec35b8bcde533717b82636cae1c929,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/packing_unpakcing.v,1032,8756871947b370ee39979ec706d63119b611dca7c54372fd6005ffb7744a7642,archive/packing/Packing_Unpacking_v2/packing_unpakcing.v,8756871947b370ee39979ec706d63119b611dca7c54372fd6005ffb7744a7642,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/Packing_v2.cr.mti,2223,dca2e4e2033657bd63b72eea6afdb4584300a10d19a4486021fc3540cdc5bf4a,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/Packing_v2.mpf,21453,13a661533e1371a0f8d1bcd02104da61adfafaf121b99db3371355df38f93c05,,,excluded: historical IDE project metadata; setup facts documented separately,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/spsram512x16.v,260,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,archive/packing/Packing_Unpacking_v2/spsram512x16.v,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/tb_packing.v,979,f83be936698c913045ad571ae42f9926d952461c1b3ccd80058c1b6326508819,archive/packing/Packing_Unpacking_v2/tb_packing.v,1f9d107f9ea3cc996cf6ceaf448b1a3b7326f70cf9624eb837d9bcadaf711e69,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/tb_packing.v.bak,969,582773a0b99862c4c88d6cc6b75a0d0080c0c476c911085df878858cfe19f148,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/tb_top.v,6162,c9f1e346f9e853e57bd53a2e86f91faf4a10b96ae30afea2b30667731cc8168c,archive/packing/Packing_Unpacking_v2/tb_top.v,97ca6f674a650b6f8469520563505572c6a7f735793fe9fef3d3f8588eb56b68,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/tb_unpacking.v,1018,b6c9e3347e58a3f8ffc92d1cdac3f0709f8caf9ec1bff7dbd4763866efcfc2ce,archive/packing/Packing_Unpacking_v2/tb_unpacking.v,4a6da50fe997b3ba1b229c342f52fc0904e78af29d5ebb71cca886af3e82e930,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/transcript,3741,12e65aa7eafac22bac33012bceb29c13865b400644860084580522b99d245c2e,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/Unpacking.v,1830,9a236940b1c912aa2ea856a996d1f733a76c3d9f85c0a18f8377686fbdfbc874,archive/packing/Packing_Unpacking_v2/Unpacking.v,413a15e9b5fa04b855a6f7c5cea3b2ee17acd3336be382e00310a337a604f6e7,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/vsim.wlf,65536,51bb893da33983b55b5db994ada331ebf42f902e675ddb20ed6f5b9de356623a,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/wave.do,6417,21fa50637eb4b94522f52c0249b6b4bc8c92790e2547abdd8e76f78ed568ac47,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/work/_info,4259,c864cf3f3fbd802f21c100738581d1f5ee1b346aa673f06282fde75369c47718,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/work/_lib.qdb,49152,bead7089430443d0ec4870172d2ed3091badd78773b55a773788b7698f725aa1,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/work/_lib1_7.qdb,32768,45b875bbd4f6ca126de60ce645dde5ed12095b16dcfe2db83bce109357fccbc2,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/work/_lib1_7.qpg,204800,8c3d769319021442ce9194cb9e2ec2bfc9618b405d35656115628ce475581a5e,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/work/_lib1_7.qtl,259311,a69773a688063282843203e773d53354a61347cd07ec6e77727cc891a3d6c24f,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v2/work/_vmake,29,d287f8a335408d3f94fea840ad628f2cbed3775952c49131049ef8f60fd337c9,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/packing.v,1491,f9177ea60aa268f6df76d9c68ad1d6faca8770c9fb8c887bda65231e11872fa8,archive/packing/Packing_Unpacking_v3/packing.v,f47a3a3490b0be94c2495d376b65aa9da2a3e8507652269ac04b771b8229ba87,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/packing_unpacking_v3.cr.mti,2223,0431594d502d261fea3808ab72009059f23cb4f2fba3f4b63c45acaa2875bd09,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/packing_unpacking_v3.mpf,21450,e86d95aaf22e0e7f1930276521e8b3fcb786403b34f431d9d62ae44f763f640b,,,excluded: historical IDE project metadata; setup facts documented separately,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/packing_unpakcing.v,1002,0ba3250a58f1c28d1a452bacebc8da221df4f8b8ba0695101912b03161ed190c,archive/packing/Packing_Unpacking_v3/packing_unpakcing.v,0ba3250a58f1c28d1a452bacebc8da221df4f8b8ba0695101912b03161ed190c,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/spsram512x16.v,260,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,archive/packing/Packing_Unpacking_v3/spsram512x16.v,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/tb_packing.v,979,f83be936698c913045ad571ae42f9926d952461c1b3ccd80058c1b6326508819,archive/packing/Packing_Unpacking_v3/tb_packing.v,1f9d107f9ea3cc996cf6ceaf448b1a3b7326f70cf9624eb837d9bcadaf711e69,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/tb_top.v,6168,6516ea7dcc5f55ad91e06bcdcc0d4a3dbe42812ac8e5e4b3416f9bf1d9bb959b,archive/packing/Packing_Unpacking_v3/tb_top.v,d4ea87956f3b4e5b2501ed5be9065ade395ebd307526982377ea0b1b754fbee4,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/tb_unpacking.v,1018,b6c9e3347e58a3f8ffc92d1cdac3f0709f8caf9ec1bff7dbd4763866efcfc2ce,archive/packing/Packing_Unpacking_v3/tb_unpacking.v,4a6da50fe997b3ba1b229c342f52fc0904e78af29d5ebb71cca886af3e82e930,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/transcript,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/Unpacking.v,1325,50e2d4a7892319f46b5992e32cce268808c98f492d7cd253648ebd1bfbf41078,archive/packing/Packing_Unpacking_v3/Unpacking.v,0277d235ef99ea40e4fd53986cdd2ad3a5e5ece0f6e390bf6972e5f7b90dd35a,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/vsim.wlf,49152,3f3eefe5777c66a28d6aa4087d7cdcd5b2afd56f1c0b45427e89d64983dcff72,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/work/_info,3522,a7cfae64566e3471ffdbfa20fbd1e4cdc2abc2994e2e95c285d712e5dad7085e,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/work/_lib.qdb,49152,d4164184ebd36641e61c70c61f2de4c58238117ba44947728b142aead15a8fb6,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/work/_lib1_3.qdb,32768,559090c93fd5f05bfeb458bd551ca02ac53d1b1c096e3ee9215714d31e02c393,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/work/_lib1_3.qpg,131072,3d262dae707c0c479fddeb2f8359a434e755c37d19f2595a620c8588cdeb2b6d,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/work/_lib1_3.qtl,160585,2107a7506ca5a1dd31f4ef5b6940b266392313a71aa6e495ddf4b1a201d5c600,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v3/work/_vmake,29,d287f8a335408d3f94fea840ad628f2cbed3775952c49131049ef8f60fd337c9,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/packing.v,1866,eccaf94219ec9921d9334c3db0b2c0cec277d1f2d93827f867a35ab5e5563acf,archive/packing/packing_unpacking_v4/packing.v,f8e585807f87ec3b847690522460a5be2cf5f5d97c2d2c8fa972c3513c443493,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/packing_unpacking_v4.cr.mti,1587,056ed5de560dd3a5e8dfddc034e1e2995c5dcc817e60e4464ef1d616e09debed,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/packing_unpacking_v4.mpf,20270,846fe2ae6dcadf424f86acb2d9d7bac0be7b2c0da79068ba0914b185f3b2e93a,,,excluded: historical IDE project metadata; setup facts documented separately,
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/packing_unpakcing.v,1002,0ba3250a58f1c28d1a452bacebc8da221df4f8b8ba0695101912b03161ed190c,archive/packing/packing_unpacking_v4/packing_unpakcing.v,0ba3250a58f1c28d1a452bacebc8da221df4f8b8ba0695101912b03161ed190c,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/spsram512x16.v,260,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,archive/packing/packing_unpacking_v4/spsram512x16.v,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/tb_top.v,5457,a9f4990e2f59579a149c16db2f0671a6d2912d7c424cffe37a03544d589b0067,archive/packing/packing_unpacking_v4/tb_top.v,19b363dce55588c564aab77c6e060fb7fae6321d932d8c86b49ebf601107c42d,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/transcript,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/Unpacking.v,3024,140db3bedb1919aa15b37581b5802482ad1406a1cabdb8aeb8a06faf202b817c,archive/packing/packing_unpacking_v4/Unpacking.v,e83e851d6b730d5411029bc774c2896446280d3a6814fe1e02275c849d820ba0,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/vsim.wlf,57344,ad25ae3967e6120b29576a76e0132139a2876e2f47cea614fe88559eca6ec1df,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/wlfte7k3rk,49152,dd54a2c80955ae756b6cfb9906de33626ead6e809c83683359ba90ba5ee64564,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/work/_info,2623,7f761c42bd748660ea17dde6e0b551a1ec7e8d9b240b0ad91defb0a49d730ea3,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/work/_lib.qdb,49152,ee9fd87043a91cb194e7e6b7b6d097f7b73cfd33c371957aaf3ea61f71994eae,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/work/_lib1_5.qdb,32768,38c7202f247588ce45ee6dd522a1396367449a012633349c4d561400e901474e,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/work/_lib1_5.qpg,172032,61896e10487fade1c10115ba1a960feaabaa84af9ded5353593d63df46c0c4c0,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/work/_lib1_5.qtl,160256,6ab3e3c8908626de99d0791df943a4098ab19485d9d92641c47591a0e26ad29c,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/packing_unpacking_v4/work/_vmake,29,d287f8a335408d3f94fea840ad628f2cbed3775952c49131049ef8f60fd337c9,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v5/BRAMCtrl.v,1318,ef01a98a898dd46c46c2942c5cfc17935006c189ed6aaf46f8296c92c1436653,archive/packing/Packing_Unpacking_v5/BRAMCtrl.v,ef01a98a898dd46c46c2942c5cfc17935006c189ed6aaf46f8296c92c1436653,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v5/g2m.v,386,3c04d8f53e0cf53e2bf8f7163ca9e8e65ffe98b4852775db451028a747925473,archive/packing/Packing_Unpacking_v5/g2m.v,0d9f0e58edd76959c66ff0903b29c3f5a0f7c07bb5e930c7312de110e3257676,retained; UTF-8/LF normalization only,cp949
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v5/horizontal.v,1837,b9cf966a78755fade80267b0cd86c2799bd9e012864916f439efd4b46e470c3f,archive/packing/Packing_Unpacking_v5/horizontal.v,6d69f169457b83decba2085d9156a162bc2e0dbcf2e4babd108215704f34473c,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v5/packing.v,1866,eccaf94219ec9921d9334c3db0b2c0cec277d1f2d93827f867a35ab5e5563acf,archive/packing/Packing_Unpacking_v5/packing.v,f8e585807f87ec3b847690522460a5be2cf5f5d97c2d2c8fa972c3513c443493,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v5/packing_unpacking.cr.mti,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6,,,excluded: generated build/simulator/IDE artifact or historical output,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v5/packing_unpacking.mpf,23117,3321e7b461d08215d1885a5cd308e7733b886ad2c77074d4cfefe8fd8c5dd3f5,,,excluded: historical IDE project metadata; setup facts documented separately,
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v5/packing_unpakcing.v,1002,0ba3250a58f1c28d1a452bacebc8da221df4f8b8ba0695101912b03161ed190c,archive/packing/Packing_Unpacking_v5/packing_unpakcing.v,0ba3250a58f1c28d1a452bacebc8da221df4f8b8ba0695101912b03161ed190c,retained; UTF-8/LF normalization only,utf-8
Packing_Unpacking_total.zip,Packing_Unpacking_total/Packing_Unpacking_v5/spsram512x16.v,260,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,archive/packing/Packing_Unpacking_v5/spsram512x16.v,50399dcd63ad51d5d3eeddf4586e7ed5cefc64a7c767ad6e758d2c846777d598,retained; UTF-8/LF normalization only,utf-8
